MAP=/home/rosmaster/MarvelmindSoft/Dashboard/linux/x86/maps/map_2021_05_11__2102.ini
1620766928683,32609,8106902,0,-1409286.000,16777.229,8064.000,471664.625,-2018508.500,280393.813,0.000,0.000,0.000,5376.000,896.000,-1275068.125,0.000,0.000,0.000,255,0,0,0,0,
MAP=/home/rosmaster/MarvelmindSoft/Dashboard/linux/x86/maps/map_2021_05_11__2102.ini
1620766944631,15948,8122850,0,2143710.500,0.000,0.000,471664.625,-2018508.500,280393.813,0.000,0.000,0.000,5376.000,896.000,-1275068.125,0.000,0.000,0.000,255,0,0,0,0,
