MAP=/home/rosmaster/MarvelmindSoft/Dashboard/linux/x86/maps/map_2021_05_11__1846.ini
1620758779718,304448,312116,10,15.650,-30.790,0.000,255,0,0,0,0,
1620758779718,0,312116,11,15.899,-31.392,0.000,255,0,0,0,0,
1620758779718,0,312116,3,17.050,-29.950,0.000,255,0,0,0,0,
1620758779718,0,312116,5,17.390,-30.790,0.000,255,0,0,0,0,
1620758789729,10011,322127,10,15.650,-30.790,0.000,255,0,0,0,0,
1620758789729,0,322127,11,15.899,-31.392,0.000,255,0,0,0,0,
1620758789729,0,322127,3,17.050,-29.950,0.000,255,0,0,0,0,
1620758789729,0,322127,5,17.390,-30.790,0.000,255,0,0,0,0,
1620758799751,10022,332149,3,17.050,-29.950,0.000,255,0,0,0,0,
1620758799751,0,332149,5,17.390,-30.790,0.000,255,0,0,0,0,
1620758799751,0,332149,10,15.650,-30.790,0.000,255,0,0,0,0,
1620758799751,0,332149,11,15.899,-31.392,0.000,255,0,0,0,0,
1620758809752,10001,342150,3,17.050,-29.950,0.000,255,0,0,0,0,
1620758809752,0,342150,5,17.390,-30.790,0.000,255,0,0,0,0,
1620758809752,0,342150,10,15.650,-30.790,0.000,255,0,0,0,0,
1620758809752,0,342150,11,15.899,-31.392,0.000,255,0,0,0,0,
